RList,WList,localIncomeList,govIncomeList
[242000,240162,238323,272777,270949,269117,267282,265453,263629,261800,259978,258152,256328,254503,252689,287184,285380,283572,281766,279953,278151,276338,274537,272724,270926,269123,267316,301815,300006,298205,296407,294606,292811,291008,289211,287409,285608,283813,282011,316520,314723,312925,311128,309323,307521,305729,303932,302123,300316,298510,296700,331185,329373,327562,325740,323932,322115,320305,318490,316675,314860,313049,311231,345724,343912,342102,340293,338484,336680,334877,333070,331259,329446,327635,325834,360329,358519,356711,354895,353074,351257,349439,347626,345807,343990,342180,340368,374852,373032,371214,369394,367579,365767,363958,362181,360407,358633,356847,355064,389579,387791,386006,384233,382483,380733,378975,377222,375473,373723,371974,370221,404768,403058,401351,399640,397935,396224,394512,392800,391088,389365,387690,386017,420640,418967,417298,415624,413951,412279,410606,408935,407304,405664,404013,402361,437019,435373,433729,432087,430448,428846,427238,425625,424012,422392,420778,419168,453854,452243,450658,449079,447491,445904,444311,442717,441124,439533,437938,436365,471094,469515,467937,466361,464780,463199,461619,460040,458494,456944,455389,453831,488565,486992,485419,483850,482275,480726,479181,477626,476063,474498,472988,471469,506245,504677,503110,501553,500002,498452,496896,495334,493767,492195,490668,489140,523920,522354,520790,519212,517641],[3094416,3091504,3091504,3091504,3088592,3087032,3085472,3082560,3071744,3071744,3068832,3065920,3061448,3058536,3056976,3044288,3040934,3040934,3041948,3041948,3040492,3034668,3034668,3034668,3034668,3033940,3033940,3023800,3023800,3023800,3022734,3023332,3023332,3018444,3016988,3016988,3016988,3016988,3016988,3015428,3015428,3015428,3015428,3028194,3023410,3018652,3018652,3018652,3018652,3027440,3028766,3028766,3029988,3034850,3034850,3033290,3033290,3033290,3034746,3034746,3039608,3039608,3038048,3037710,3041584,3038672,3038672,3038672,3040544,3040544,3032406,3035994,3034434,3036488,3036488,3036488,3036488,3032198,3037424,3037424,3034512,3034512,3034512,3045380,3050242,3007160,3006432,3011294,3013348,3015402,3015402,3017638,3017638,3016078,2910518,2912026,2912962,2912962,2928614,2930668,2924532,2924532,2924532,2828176,2837640,2842242,2845284,2840500,2840500,2846168,2849730,2849730,2692976,2699996,2703298,2712112,2716714,2722980,2740660,2740660,2745522,2575534,2575534,2578784,2583646,2588248,2593110,2593110,2604966,2604966,2601612,2474758,2476084,2482194,2491346,2491346,2496208,2496208,2501070,2505932,2363634,2372032,2369068,2379962,2392676,2392676,2396238,2398032,2400320,2278120,2278640,2278640,2275832,2292290,2299908,2299908,2299908,2299908,2222324,2224378,2232022,2236806,2236806,2237690,2246374,2257892,2261740,2174458,2182622,2189148,2196220,2204384,2220374,2234466,2252510,2255058,2197000,2192216,2226510,2232880,2237716,2242838,2249494,2256618,2258672,2264860,2235298,2233712,2239094,2250612,2255474,2257528,2257528,2260284,2260284,2227186,2238782,2249702,2277938,2280746],[3882.4784100000006,6822.330120000001,10146.781170000002,11028.2193,11927.772809999999,12686.99517,20688.140519999997,28045.740869999998,36028.218689999994,43960.99598999999,46836.986219999984,50227.583489999975,53469.09593999997,57044.084039999965,61110.15029999996,61860.44051999996,62784.95309999997,63654.367049999964,71077.59710999996,78570.81224999997,85983.46046999999,94117.23683999998,97500.78683999999,101031.72011999995,104704.70390999997,107577.07721999996,111157.81334999997,111924.70910999997,112642.89254999998,113429.80259999997,121140.91718999996,129003.01172999995,136829.8359,144207.40436999997,147917.79773999995,151782.06491999998,155007.94004999998,158491.58418,161975.77235999997,162856.78011,163754.25272999998,164510.13113999998,172520.8488,180172.15407,188017.43625000003,195202.09917000003,199134.24111000006,202552.67970000007,205826.9431500001,209706.00039000006,213732.27270000003,214486.57269000003,215317.70793000003,216129.98286,224018.72829,231514.54244999998,239004.89478000003,246622.84155,249979.92912,253271.21850000005,256366.30779000008,259259.41224000006,262385.1954000001,263171.6926200001,264007.61982000014,264871.00845000014,272656.9813500001,280394.0208000001,287910.94464000006,295499.7411300001,298439.5140000002,301400.82747000013,304764.15339000017,308270.7434700002,311942.3003100002,312733.17423000024,313491.9397500002,314173.50147000013,322067.13120000024,329132.4430500003,336929.4027900003,344497.9338900002,348257.12868000014,351606.4947900001,354550.18779,358115.06412,362127.66362999997,362910.94785000006,363770.59806,364505.32925999997,372410.12646,379957.72500000003,387790.86366000015,395522.65782000014,398193.59952000016,401732.5339800002,405158.8873500003,408819.2332500004,412631.02404000034,413454.6162900004,414239.4087300003,414991.4766300003,422624.1073500004,430264.57671000046,437675.7196800005,445114.0705500005,448352.5519800006,451641.7677600006,455162.58981000056,459003.78630000056,462544.45902000065,463282.81227000064,464074.90065000067,464767.76808000065,472228.0950600006,479813.96529000055,487274.06871000055,494832.23127000045,497638.4394600003,501132.3849000003,504031.7069100003,507769.8176700003,510331.3332300003,511080.7130100003,511847.62983000034,512761.47822000046,520704.74151000055,528411.8817000006,535976.5231800007,543802.5524700007,546810.0845400008,550268.7901200005,553740.0023700004,556758.1503000003,560453.6502000003,561301.2276300004,562052.3005800004,562818.4157700003,569932.4024100002,577744.0471800002,585521.6544000002,593309.2208400003,596803.5747900003,599757.4697400004,603716.6600100006,606228.4399500006,609165.6985800007,610065.6238800007,610900.0112700008,611693.137260001,619263.5497200009,626837.270490001,634485.2669100008,642064.161690001,645609.1093200011,648743.105610001,651606.8116500012,655178.7039300014,658482.1595100014,659206.3320900014,659879.2187100014,660687.3013500016,668233.5450300016,675777.9024900016,683840.0529900017,691318.1489400018,694231.7172300018,696991.0588200019,700763.9985000018,704360.7280800017,707863.7717100019,708660.175770002,709432.3011600019,710138.7576900021,717636.6297900021,725507.145900002,733221.384120002,741320.2759500021,744902.9255700023,748079.1660600023,751081.2770700022,754481.0257200022,757930.3917300025,758680.6816800026,759564.8333100025,760444.8623100026,768250.2295800027,775886.2393500028,783114.832080003,790989.357690003,793924.7066100029,797534.4496500031,801514.3756500032,805288.3815600033,808869.5723700031,809696.292030003,810602.755110003,811462.4685000031,819049.8426300029,826637.901750003],[8391.05379,14582.645279999997,21671.63523,23060.2617,24491.157390000004,25594.61373000001,43595.890380000004,60095.56203000001,78053.28111,95895.03231,101937.61368000001,109180.94481000002,115944.41136000003,123617.98776000003,132437.41320000004,133520.02788,135009.1614,136369.73145000002,153022.53909,169838.64525000003,186466.76193000007,204777.51096000004,212004.39846000005,219575.18028000006,227345.41329000003,233379.55517999997,241066.5436499999,242187.90458999987,243195.60344999985,244363.6643999999,261688.20260999992,279365.02736999985,296959.5545999998,313505.8185299998,321495.3405599998,329843.9014799999,336570.8809499999,344031.3214199999,351493.03134,352880.65358999994,354306.6938699999,355402.34765999985,373425.9596999999,390610.94282999984,408248.53874999995,424344.68973000004,432851.62509,440159.9192999999,446999.8048499999,455382.87590999994,464109.44879999984,465201.41960999975,466472.6726699998,467699.91833999986,485438.92850999994,502261.0990499999,519070.5253199998,536177.6719499998,543342.8137799996,550354.4264999996,556776.2390099997,562858.7535599997,569484.1850999997,570651.2827799997,571933.7170799996,573280.2280499997,590779.4356499998,608164.4651999997,625035.8916599996,642075.0209699994,648266.4284999993,654508.0974299993,661555.7954099992,669069.7764299992,676968.679889999,678145.989869999,679248.3802499991,680170.6284299991,697921.035299999,713738.7004499992,731263.544009999,748255.387409999,756358.7794199991,763505.9045099992,769574.4590099992,777224.4412799993,785919.1109699993,787078.7116499993,788416.4996399995,789462.8099399994,807239.2742399994,824182.2749999993,841791.5360399995,859164.3265799998,864728.4613799995,872317.9126199991,879512.674649999,887385.4192499991,895611.5352599992,896865.1880099991,898028.3078699992,899115.0704699989,916256.4796499988,933416.178989999,950040.7834199988,966728.8729499987,973617.2671199989,980624.0414399988,988039.2303899985,996333.9596999986,1003927.4668799987,1004982.2286299985,1006162.3723499986,1007111.0005199987,1023850.3676399988,1040882.6690099987,1057621.5144899986,1074589.1646299984,1080468.9212399982,1087953.3980999978,1093918.4202899977,1101972.6162299977,1107281.423369998,1108361.9136899984,1109483.323769998,1110947.574179998,1128813.7926899984,1146129.0572999986,1163111.8249199986,1180704.4974299988,1187054.009759999,1194456.2602799993,1201755.6930299995,1208129.9756999998,1216084.7462999998,1217394.36447,1218478.8055200002,1219598.3451299998,1235529.5847899998,1253088.6934199997,1270568.3810999994,1288071.3069599997,1295556.7370099993,1301781.0960599992,1310219.1441899994,1315411.9015499996,1321597.4425199996,1323029.20572,1324308.0471299998,1325490.6119400004,1342486.8451800009,1359490.7978100006,1376668.0602900004,1393684.08561,1401287.5675799998,1407932.1630900002,1413814.0813499999,1421480.43417,1428520.4346899996,1429542.1082099993,1430444.1144899996,1431661.5781499997,1448601.4175699996,1465536.8558099996,1483680.4778099994,1500461.305859999,1506591.569369999,1512361.9705799993,1520365.433999999,1528089.740519999,1535595.4464899988,1536785.6601299988,1537919.223539999,1538899.559609999,1555726.5320099988,1573423.0070999989,1590754.8337799986,1608984.1855499987,1616675.6388299987,1623418.8041399985,1629623.6673299985,1636888.3516799982,1644268.8098699981,1645351.4239199983,1646746.3818899987,1648131.7203899985,1665676.1815199982,1682825.4751499982,1699024.1290199985,1716729.9596099982,1722911.0445899982,1730665.715849998,1739152.1473499981,1747290.0986399981,1754978.1480299982,1756239.098069998,1757686.116089998,1759024.0514999982,1776059.8619699986,1793097.2707499987]
